ID;Severidad_accidente;Numero_vehiculos;Numero_victimas;Dia_semana;Tipo_via;Limite_velocidad;Iluminacion;Clima;Condicion_via;Condiciones especiales;Tipo_area
201120W500731;Leve;1;1;3;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
200737B027127;Leve;4;1;5;Calzada;50;Luz_dia;Ventoso;Humeda;Si;Rural
200501XH30214;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2010550D33646;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200714B019207;Leve;2;2;1;Autovia;60;Luz_dia;Bueno;Humeda;No;Rural
2005160C08180;Leve;2;1;1;Calzada;60;Luz_dia;Nieve y ventoso;Humeda;Si;Rural
200932C051409;Leve;1;1;7;Calzada;50;Luz_dia;Bueno;Humeda;No;Rural
201243W226032;Leve;1;1;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201460R106920;Leve;2;1;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201122D104208;Leve;1;1;2;;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200501TD00130;Leve;3;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201414A125414;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200720E118402;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201143W237061;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201306X075368;Leve;3;1;5;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200945SU36211;Leve;2;1;3;Rotonda;40;Luz_dia;Ventoso;Humeda;No;Urbano
2008558P01213;Leve;3;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200642I404710;Leve;2;4;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201130D000766;Leve;2;1;6;Calzada;20;Luz_dia;Niebla;Seca;No;Urbano
20073102B1915;Leve;1;2;4;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200663DP49806;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Ventoso;Humeda;Si;Rural
2010160D01431;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201401RG40623;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2012170M11392;Leve;1;1;1;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201001PY20623;Leve;1;1;7;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
201250ED2C012;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201197UA05512;Leve;4;2;7;Autovia;70;Oscuridad sin iluminacion;Lluvioso;Hielo;No;Urbano
201334NK03743;Leve;2;1;3;Calzada;30;0;Bueno;Seca;No;Urbano
2005600DE5060;Leve;1;1;1;Calzada;30;Luz_dia;Niebla;Humeda;No;Rural
200645SP91254;Leve;1;1;1;Rotonda;30;Luz_dia;Bueno;Seca;No;Rural
2012160C00281;Leve;3;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200805FF25855;Leve;2;2;5;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
201101ZD30972;Leve;1;1;6;Calzada;40;Luz_dia;Nieve;Con nieve;No;Rural
201305BB04641;Leve;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200945WA45195;Leve;3;2;2;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201350CN2B026;Leve;3;3;5;Calzada;40;Luz_dia;Bueno;Humeda;No;Rural
201001LX50190;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201KD50570;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501JC30775;Leve;3;1;7;Autovia;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200743S008087;Leve;1;1;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200804DL08047;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200730M010055;Leve;3;2;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200554DN11505;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201001TX20575;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200550A51C632;Leve;2;1;4;Un solo sentido;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200932B379109;Leve;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
20114100C1074;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
20103102B1885;Leve;2;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200805FF23965;Leve;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
20084100C0482;Leve;3;1;5;Rotonda;50;Luz_dia;Bueno;Seca;No;Urbano
201201XH30315;Leve;3;2;3;Autovia;70;Luz_dia;Bueno;Seca;No;Urbano
201320J011453;Leve;1;1;6;Calzada;30;Oscuridad con luces encendidas;Ventoso;Humeda;No;Urbano
201145RE59441;Leve;2;3;1;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200832B008308;Leve;2;3;6;Autovia;70;Oscuridad sin iluminacion;Ventoso;Humeda;Si;Rural
200542A003801;Leve;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801WW50604;Leve;2;1;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201101YR90753;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2009559C00965;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201206C061680;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200620D346601;Leve;2;4;2;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201106L052043;Leve;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201397UD20709;Leve;2;2;3;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
201097LA00103;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200711AA07430;Leve;2;3;5;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200842I158705;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601FH10619;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200620D035602;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200742I066502;Leve;2;1;3;Un solo sentido;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201230D001197;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201320T006993;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
2005600FL5022;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201204CL12094;Leve;2;1;5;Rotonda;30;Luz_dia;Bueno;Seca;No;Rural
200706J066625;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200601YE80857;Leve;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201423S030288;Leve;2;2;6;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
201301CW10566;Leve;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200505ET01293;Leve;2;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201201KD50044;Leve;2;2;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
20093102C1563;Leve;1;1;1;Calzada;0;Luz_dia;Bueno;Seca;No;Urbano
201111ND07941;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200814C145908;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201020G006412;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201006P034719;Leve;2;6;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2006600AN1070;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200901SX20534;Leve;2;1;3;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
20114100D0870;Leve;2;1;7;Calzada;30;Luz_dia;Nieve y ventoso;Seca;No;Urbano
200606P063881;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201060L052297;Leve;1;1;1;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
20134100C0328;Leve;2;1;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201004TA10063;Leve;2;1;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
2008558D04895;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200504FB05052;Leve;2;2;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201001MM70134;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201101RY10351;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501HT20445;Leve;2;2;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200842I004301;Leve;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201043W066020;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200814K167008;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201242I090904;Leve;1;1;3;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201001QA10205;Leve;2;3;5;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
2006160B00230;Leve;2;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201401WW50786;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2009160D01380;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200806K098350;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200950JC4Q006;Leve;1;1;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200532D046505;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2005605FL4014;Leve;2;3;6;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200532B083705;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201111SL29061;Leve;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201363DP23413;Leve;1;1;7;Autovia;60;Luz_dia;Bueno;Seca;No;Rural
200632C319606;Leve;2;1;7;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200606A046356;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2011551C20225;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401PL60237;Leve;2;2;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501GD10500;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201314B010013;Leve;1;1;7;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
200645MO82676;Leve;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201301YE80145;Leve;2;1;3;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200606Q060885;Leve;3;4;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201420H004604;Leve;2;3;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200743N269117;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200722GA85793;Leve;2;2;6;Carretera acceso;60;Luz_dia;Bueno;Seca;No;Rural
201343P289103;Leve;2;2;3;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
201301SX20631;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200814K266508;Leve;1;1;1;Autovia;30;Luz_dia;Bueno;Humeda;No;Urbano
200506P036778;Leve;2;2;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200901ZD30452;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201337EA73502;Leve;1;2;5;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
200842I038802;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200520F057302;Leve;4;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200814C072808;Leve;1;1;2;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
200611BE10810;Leve;2;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201301XD80552;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200745GU03085;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20054100C0354;Leve;2;2;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201FH10663;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200563CP13205;Leve;2;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200930B000098;Leve;2;1;7;Calzada;50;Luz_dia;Bueno;Humeda;No;Rural
201401ZD30954;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201243W151062;Leve;2;2;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201111ND12721;Leve;1;2;5;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
201391NP12925;Leve;3;4;1;Calzada;60;Luz_dia;Ventoso;Humeda;No;Rural
20144100C1112;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200620E036803;Leve;1;1;6;Calzada;30;Luz_dia;Ventoso;Seca;No;Urbano
201337EA73042;Leve;1;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201301GD10619;Leve;3;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200643N397026;Leve;2;2;5;Calzada;60;Luz_dia;Nieve;Humeda;No;Rural
201222G202662;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200545TA67405;Leve;1;3;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
200750F27F713;Leve;2;2;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201120G010181;Leve;3;1;7;Rotonda;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200654CP14006;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;Si;Urbano
201242I020601;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200897BC00108;Leve;3;1;6;Autovia;40;Luz_dia;Lluvioso;Humeda;No;Urbano
20064100E0343;Leve;2;1;3;Rotonda;40;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200945RE34969;Leve;1;1;3;Autovia;70;Luz_dia;Nieve;Con nieve;No;Rural
2014160C05251;Leve;2;2;3;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200830C000421;Leve;1;1;7;Calzada;40;Luz_dia;Lluvioso;Humeda;No;Rural
201201MM70767;Leve;2;2;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200643N077116;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Niebla;Humeda;No;Urbano
201497LA01105;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201434WN33654;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200950JT2S006;Leve;2;5;1;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
200501EO41385;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201491NN29068;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201432L123214;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20103102C1868;Leve;2;1;1;Rotonda;40;Luz_dia;Bueno;Seca;No;Urbano
201243P026042;Leve;1;1;1;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200920D027603;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Nieve y ventoso;Seca;No;Urbano
201401JC30591;Leve;2;1;7;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
200650E52A119;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201101CW12120;Leve;1;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401XD80522;Leve;3;1;5;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
201342I143305;Leve;2;1;5;Carretera acceso;60;Luz_dia;Bueno;Seca;No;Rural
200901GD10519;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301RG40236;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200850GR2C004;Leve;2;1;1;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200543W339095;Leve;3;2;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201120M002961;Leve;1;1;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201201QK50037;Leve;2;5;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200901RG40443;Leve;2;1;2;Carretera acceso;50;Luz_dia;Bueno;Seca;No;Urbano
2007400C01678;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
2011160C03731;Leve;2;1;6;Rotonda;30;Luz_dia;Bueno;Seca;No;Rural
200601BS70432;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200722CA87152;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
2009400C03069;Leve;2;1;3;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
20104100D0185;Leve;2;2;7;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601WW50138;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301HT20509;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20103102D1848;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201050JN2J012;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201HT20395;Leve;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200897AD00406;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201245GU70021;Leve;3;1;6;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
200654CW53006;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201360P016364;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200640D029560;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201105CC07085;Leve;1;1;6;Autovia;70;Luz_dia;Nieve;Con nieve;No;Rural
200750D21I461;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201134NE15841;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
201097KC03505;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200805BB24465;Leve;1;1;1;Calzada;20;Luz_dia;Bueno;Humeda;No;Urbano
200920E010501;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Nieve;Hielo;No;Urbano
200663AC12906;Leve;1;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
2005600GN1079;Leve;2;2;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200801MM70763;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201EK40430;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301KF60413;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200714A253207;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
200634NC02839;Leve;2;1;4;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201143N160071;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200643N146016;Leve;3;1;5;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
2008558D02097;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201401EK40335;Leve;2;2;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200822EA87686;Leve;2;1;7;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200814B021708;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200820E032003;Leve;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2006160A03140;Leve;3;2;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201001TX20770;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20094100F4300;Leve;2;1;1;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
2012552D14615;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101CW12596;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200843P208078;Leve;1;1;6;Calzada;60;Luz_dia;Bueno;Seca;Si;Rural
201301ZD30049;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001VK30034;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201406P086925;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200640C022250;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201YE80245;Leve;3;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201150FP2D014;Leve;3;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201006K033118;Leve;3;1;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200842I243507;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201145EL65396;Leve;3;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201120M012771;Leve;3;3;7;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201320K009343;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201014K192710;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
201101EO40421;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2009559D02130;Leve;1;1;2;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
201042I088503;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200520E126101;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201250BT2C006;Leve;2;1;4;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
201301VK30310;Leve;2;1;6;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201401CP00322;Leve;3;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200742I519512;Leve;2;1;6;Autovia;70;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200601XD80244;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301CW11085;Leve;3;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200814C102108;Leve;2;1;4;Calzada;30;0;Niebla;Humeda;No;Rural
200730C000485;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201120S052441;Leve;2;2;6;Autovia;40;Oscuridad con luces encendidas;Niebla;Seca;Si;Urbano
201332E089013;Leve;1;1;2;Calzada;60;Oscuridad sin iluminacion;LLuvioso y ventoso;Hielo;No;Rural
200901RY10131;Leve;1;3;6;Autovia;30;Luz_dia;Bueno;Humeda;No;Urbano
200501XD00029;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801JI76461;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Hielo;No;Urbano
201120N012211;Leve;2;3;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201050KN3G001;Leve;2;2;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
2007400D00904;Leve;2;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200632C356306;Leve;1;1;1;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
2014160C08881;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201001JI40320;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20083102B1070;Leve;2;2;2;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
2005445WE0134;Leve;1;2;7;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201423S010560;Leve;2;1;7;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200501XH30429;Leve;1;1;2;Rotonda;30;Luz_dia;Bueno;Seca;No;Rural
200705BB17132;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
20094100B9491;Leve;3;1;4;Calzada;40;Luz_dia;Bueno;Humeda;No;Urbano
201206M065638;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201104BB11072;Leve;1;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200601MM71015;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201342I174906;Leve;1;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200822DE89024;Leve;2;1;5;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201005EE04810;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101PY20261;Leve;3;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501QA10522;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200842I017001;Leve;2;1;7;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201030C000523;Leve;3;1;4;Autovia;70;Luz_dia;Niebla;Seca;No;Urbano
200501KD50108;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201032C346610;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
201431C115014;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2014554C48898;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200722EA85587;Leve;2;1;7;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200530A000141;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401WW50442;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201314A072713;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200922F901029;Leve;1;1;2;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200743P193027;Leve;2;1;5;Calzada;30;Oscuridad con luces encendidas;Nieve;Con nieve;No;Urbano
200701BS70630;Leve;3;5;7;Autovia;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2013170M10443;Leve;1;1;5;Autovia;50;Luz_dia;Bueno;Hielo;No;Rural
